ID,Answer
3950,亞當斯密
3951,赤字
3952,鐵路運輸通稱軌道運輸
3953,中國大陸
3954,安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,163
3958,夢幻西遊也引髮網友狂潮
3959,1997年
3960,分析通訊系統
3961,發信機
3962,神分裂病人死於自殺。飲食失調症
3963,自殺
3964,精神障礙
3965,吸菸
3966,吸菸
3967,李竹
3968,徵兵制
3969,泰晤士報
3970,泰晤士報
3971,奇藝太無事報
3972,英國保守黨
3973,雅德里安堡戰役。這場敗仗以及皇帝瓦倫斯之，可以被看成是古代帝國，漢中世紀國分界的時間。瓦倫斯
3974,476年
3975,吸毒帝國
3976,阿瓦爾人
3977,君士坦丁堡
3978,廣州
3979,神話人物黃帝
3980,劉師培
3981,亞熱帶季風氣候
3982,
3983,江陰市政府
3984,黃敏惠
3985,王永清
3986,水利之功
3987,沈佳宜
3988,中俄立委
3989,張之洞
3990,1923年
3991,李達
3992,法國
3993,2013年
3994,威廉吉爾伯特
3995,吉爾古特
3996,班傑明富蘭克林
3997,富蘭克林
3998,琥珀摩擦實驗
3999,熱能
4000,同級發電機
4001,同級發電機
4002,纖維性抽搐
4003,最佳作品獎
4004,電影藝術與科學學院通過業內人士投票，頒給每年得票最高的電影奧斯卡金像獎
4005,五部
4006,美國電影藝術與科學學院
4007,普勞圖斯
4008,劇作家。香川普勞圖斯著有器具130，不單據考證，僅有21部出自他的手筆，其他均系後人[UNK]作。他的喜劇主要以希臘新喜劇作家米蘭德的風俗習慣
4009,米蘭德
4010,磨山
4011,5000倍。我是個潛力衛星，出了不行，是我距離比較遠之故，所以沒有參與和木星的軌道共振外，其餘三
4012,距離比較遠
4013,七天三小時
4014,公元前4000年
4015,明兒
4016,河流
4017,恆河
4018,美國電影藝術與科學學院組織
4019,奧斯卡金像獎
4020,洛杉磯
4021,西德尼斯科爾斯基
4022,奧斯卡
4023,審委員
4024,1939年
4025,上海盛業大廈大學
4026,廈門大學
4027,學潮離校
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯
4033,李提摩太
4034,康有爲
4035,義和拳
4036,歐美日列強
4037,2007年
4038,8851.8公里
4039,春秋戰國時代
4040,漢長城
4041,蒙古境內戈壁沙漠
4042,漢代
4043,朝鮮平壤
4044,突厥
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,煙臺條約
4050,南京
4051,重慶
4052,重慶
4053,泰語中區人民公園
4054,重慶
4055,火災演習
4056,重慶
4057,重慶
4058,兵工廠衆多，體驗，不但有大量軍工廠
4059,沙坪壩公園
4060,重慶直轄市
4061,重慶直轄市
4062,外貿
4063,第七
4064,工業
4065,重慶
4066,馬關條約
4067,民用車輛
4068,土製裝甲
4069,高爆反坦克彈
4070,這部只見堅固的高爆反坦克彈頭
4071,臺北語音輸入法幫他培訓社區的辦公摩天大樓
4072,陳水扁
4073,2005年
4074,巡撫
4075,中國共產黨
4076,香港總督
4077,1895年
4078,美國聯邦最高法院
4079,反對同性婚姻的人大，都將一夫一妻的男女婚姻
4080,摩梭人
4081,1995年
4082,單身收養制度
4083,400萬
4084,美國17.44萬億美元的[UNK]總量，騰訊會員的直接經濟影響似乎較爲有限
4085,[UNK]總量，騰訊會員的直接經濟
4086,荷蘭
4087,荷蘭
4088,21個
4089,1884年
4090,德國
4091,1939年
4092,1929年
4093,貝爾德，開公司開展公共電視廣播業務。30年代以後，貝爾
4094,太空遊客
4095,60歲
4096,將軍
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,火燒山
4102,兩個
4103,
4104,《論自由》
4105,19世紀
4106,
4107,玄奘
4108,宋朝
4109,東吳大學
4110,2006年
4111,可以
4112,閩南語
4113,1945年
4114,1959年
4115,1942年
4116,1944年
4117,75歲
4118,美國電影學會
4119,1946年
4120,1946年
4121,1950年
4122,小白兔
4123,優秀西部片演員
4124,1945年
4125,最高榮譽
4126,1945年
4127,2008年
4128,美國影藝學院主席西德甘尼斯撰文，紀念詹姆斯史都華的百歲誕辰。2008年5月23日，加州大學洛杉磯分校，電影及電視檔案館
4129,求婚
4130,1949年
4131,基督教
4132,祁漢吉米史都華
4133,政治
4134,1939年
4135,卡普拉
4136,豐臣秀吉
4137,1598年
4138,岩石圈
4139,岩漿冷卻凝固
4140,
4141,一個月
4142,血壓持續過高時，就會整段爲患有高血壓。傳統的做法是，需要每隔一個月對患者進行一次血壓計
4143,心臟病
4144,商品的生產地
4145,英國
4146,日本
4147,1984年
4148,2008年
4149,1789年
4150,炭紋身
4151,1869年
4152,1869年
4153,阿伊努人大會
4154,釣魚臺
4155,山羊
4156,山羊
4157,釣魚臺主權的爭議
4158,15世紀
4159,1918年
4160,1909年
4161,琉球政府
4162,航路標誌法
4163,1月14日
4164,1857年
4165,巴麥尊內閣通過了一項增加軍費，很增員遠東英軍的提案。4月20日，巴麥尊
4166,巴麥尊
4167,1858年
4168,5月20日
4169,2011年
4170,瑞氏規模8.9地震，並造成超過十米海嘯
4171,東芝
4172,涉及高達16億美元的會計造假案件，主要爲來自晶片及半導體部門的虛假營銷
4173,2015年
4174,2006年
4175,第二次世界大戰
4176,公元384年
4177,北魏藝術風格
4178,印度佛教文化
4179,巴厘島
4180,上面三層是圓形
4181,表達手法非常豐富
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,八米揚大佛
4186,南北朝時期
4187,北魏風格
4188,唐朝
4189,長安
4190,高窟
4191,約翰克希爾
4192,1826年
4193,君主制
4194,匈牙利
4195,激進黨
4196,政治原因被監禁
4197,1921年
4198,拉丁文
4199,倭寇
4200,南宋
4201,清同治年間
4202,愛情萬歲
4203,
4204,2001年
4205,馬莎正式進入義工隊服役
4206,1790年
4207,法國
4208,貝爾福
4209,1939年
4210,
4211,皇家自由醫院
4212,1906年
4213,本部大樓
4214,理事會
4215,教務長
4216,中國民主建國會
4217,文化教育界高級人士
4218,中國民主建國會，簡稱民建，是中華人民共和國排名第三的民主黨派。同時該黨也是現時中國全國人大常委會內的第九大黨。民建創立於1945年12月16日，洗澡啓蒙源多來自文化教育
4219,榮毅仁
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1960年
4226,歐洲國家杯正式名稱爲歐洲足球錦標賽
4227,歐洲足球錦標賽
4228,西班牙
4229,抽籤
4230,1927年
4231,1927年
4232,法國
4233,捷克斯洛伐克
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,
4241,募兵制
4242,波斯灣東南岸
4243,1960年代
4244,西方商業模式
4245,英國
4246,1820年
4247,定居在城市中的外國商人
4248,1966年
4249,1975年
4250,2006年
4251,七
4252,皇家法律
4253,142個
4254,綠線
4255,1947年
4256,黑人
4257,1960年
4258,法律制裁
4259,募兵以後，人招收不到足夠士兵時才使用的手段，強迫某些羅馬公民入伍，如不接受，將會導致法律制裁。由於募兵一般都能滿足病人需求，徵兵情況就很少發生了，而且使用這種強迫式的手法，會使羅馬公民感到非常不滿，實際上的這種情景就更少了。但是輔助軍團的士兵來源就不那麼懷舊了。共和末期
4260,羅馬公民權
4261,奧古斯都
4262,薪水
4263,百夫長
4264,河南
4265,2002年
4266,壽張縣
4267,1952年
4268,南國農
4269,蕭樹滋
4270,蕭樹滋
4271,蕭樹滋
4272,饅頭
4273,包子
4274,肉包菜包的，把饅頭叫做實心包。但是很多老溫州還是把饅頭叫[UNK]包
4275,懷化市
4276,丘陵
4277,武陵山
4278,西德
4279,磚石
4280,自由世界的櫥窗
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,赫魯曉夫
4287,客座教授
4288,肝癌
4289,1978年
4290,1978年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國代表團
4294,宋美齡
4295,分離主義
4296,李烈鈞
4297,李烈鈞爲審判長，對張學良軍法會審。紅日張江鳳君是法庭審判，判決如下，張學良手模糊的，對於上官豹型血不足有期徒刑十年，褫奪公權五。12月31日，張學良從宋子文公館
4298,人家軍事委員會
4299,肝臟
4300,治療偏頭痛
4301,麥角胺
4302,英國
4303,1711年
4304,奧地利
4305,中國鐵道部
4306,文化大革命
4307,漢韻盈
4308,人民鐵道
4309,香港站
4310,1998年
4311,香港站
4312,九龍站
4313,漢江
4314,冰川漢網
4315,
4316,工具書
4317,私立研究型
4318,1740年
4319,華頓商學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,雨水
4326,露點溫度
4327,克里米亞半島
4328,格勒
4329,1920年
4330,1997年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中南海
4335,明代
4336,中南海
4337,東海
4338,袁世凱
4339,袁世凱
4340,中南海
4341,新華門
4342,1950年
4343,彰化市
4344,2014年
4345,八卦臺地區
4346,1959年
4347,彰化縣
4348,彰化縣
4349,四年
4350,市政會議
4351,加入歐盟
4352,基督教
4353,1453年
4354,723公里
4355,北高加索聯邦區
4356,150名
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭
4362,關東地震
4363,1925年1月12日
4364,1933年
4365,九龍寨城
4366,
4367,1998年
4368,九龍城是香港18區之一，九龍城區
4369,辰辰從小受學於，清末鈴聲，五叔公村一紅。一年進入青甸縣，高市小學。1912年，沉船小學畢業後，他父親考慮到家庭經濟拮据
4370,1917年
4371,一個月
4372,
4373,1934年
4374,蔣中正
4375,程程真
4376,廣州行營
4377,西班牙語
4378,
4379,黃河
4380,山地
4381,1914年
4382,修水縣
4383,49.2%
4384,3.92萬畝
4385,3.92萬畝
4386,喜馬拉雅山
4387,6656米
4388,喜馬拉雅山脈
4389,庚子賠款
4390,
4391,1943年
4392,1899年
4393,人類
4394,人類
4395,高隆基
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,公路網絡
4404,平均每平方公里
4405,1974年
4406,歌舞團
4407,聯合國
4408,圖西族
4409,君主制
4410,特瓦族
4411,1999年
4412,阿拉伯語漢語國際頻道全面改造新臺址
4413,2010年
4414,中國網絡電視臺
4415,1988年
4416,2009年元宵節
4417,
4418,消費者
4419,文化
4420,58勝24負
4421,六馬隊
4422,紐約尼克
4423,2003年
4424,61勝21負
4425,2004年
4426,真人
4427,符先生
4428,全真南派
4429,火居道士」指的是哪一派的道士?[SEP]教僧侶。道人長流溼式法。頭頂挽髻，強調打坐清修。另外還有全真南派，可以娶妻生子。正一派
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,凱爾特的歷史和傳說中汲取靈感。精靈寶鑽當年被退稿的一部分原因是其中複雜難讀的凱爾特名字
4433,芬蘭民族
4434,1915年
4435,1968年
4436,1815年
4437,1815年
4438,島上風光
4439,人權狀況
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,限制和侵犯了公民遷徙與居住的權利。有相當多的地區實施站住制度來限制公民自由
4445,文化大革命
4446,中華人民共和國
4447,中國
4448,汪洋
4449,美國
4450,立法
4451,苦修隱居
4452,蔣中正
4453,畜牧業
4454,
4455,文明的原始社會解體
4456,19世紀
4457,拿破崙
4458,清發程度
4459,1857年
4460,1867年
4461,外交戰略失誤
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,
4467,實權完全由路易拿破崙所掌握
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,冬無嚴寒，雨量充沛，空氣清新，氣候宜人。歷年最冷月
4472,都江堰市
4473,中國大陸
4474,問你伯
4475,溫尼伯湖
4476,冰河時期
4477,皮毛貿易
4478,1611年
4479,蘇維埃俄國政府
4480,2003年
4481,航空運輸
4482,空鐵聯運
4483,空鐵聯運
4484,2395平方公里
4485,雲南省大理白族自治州
4486,可用較標準蛋，更高威力的蛋形及包刮高威力的強壯蛋
4487,古裝風箏場
4488,卡賓槍
4489,可以
4490,德國
4491,第一次世界大戰
4492,美國
4493,伊朗
4494,1960年
4495,陝西省
4496,秦嶺
4497,陝西段
4498,副熱帶季風氣候
4499,
4500,描寫秦嶺山路
4501,1912年
4502,第一次世界大戰
4503,第一次世界大戰
4504,中日戰爭
4505,1927年
4506,中日戰爭
4507,中日戰爭
4508,修改日美安保條約
4509,日美安保條約
4510,健康
4511,
4512,貪污醜聞
4513,
4514,日本社會黨
4515,平成時代
4516,飛鳥時代
4517,天智天皇
4518,587年
4519,587年
4520,源平合戰
4521,1185年
4522,九條道家
4523,女媧
4524,哇黃女媳
4525,人類始祖
4526,統計力學
4527,化學物理學
4528,1977年
4529,北美洲
4530,中國
4531,1540年
4532,葡萄牙人開闢的東方航海路線，前往印度中國，日本等地傳教。1549年8月15日，方濟各沙勿略
4533,方濟各沙勿略
4534,印度
4535,朱棣
4536,和談破裂
4537,河北戰事不利
4538,七月初十
4539,保定
4540,朱莉
4541,873人，充軍的罪者千餘人
4542,得到了很多來自宦官的幫助
4543,武高
4544,景龍
4545,燕軍
4546,郭英
4547,潮州體育館
4548,籃球
4549,潮州市體委
4550,亞熱帶海洋性季風氣候
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,李清
4554,潮州
4555,2008年成爲兩岸首批滬通開放港口。潮州人多地少
4556,14800日元
4557,14800日元
4558,1995年
4559,民族主義
4560,12億
4561,穆斯林
4562,賓夕法尼亞州
4563,2000年人口統計
4564,2006年
4565,2009年2月p之寶鋼人隊
4566,石灰石
4567,內河港口的運輸便利
4568,匹茲堡
4569,文藝復興時期
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,意大利
4573,積極進攻戰術
4574,基拉奇
4575,中國南海
4576,西沙羣島
4577,國共內戰
4578,日本
4579,法國
4580,王世傑
4581,第二次國共內戰失利後，中華民國政府退守臺灣，但中華民國政府並未放棄對西沙羣島的主權
4582,1950年
4583,便利商店
4584,1980年
4585,日本的便利商店爲60年代開始發展，至今已有相當的規模
4586,阿斯頓公園球場
4587,西德
4588,1987年
4589,5000000美元
4590,1987年
4591,1998年
4592,嘉靖九年
4593,三層
4594,祈年殿
4595,七星石
4596,巴西
4597,巴西
4598,1859年
4599,生物演化
4600,住宅區
4601,二次大戰
4602,香港結合製造廠有限公司
4603,13街
4604,60年
4605,25個
4606,西奧多羅斯福
4607,岳飛
4608,張俊
4609,完顏宗弼
4610,後勤的問題
4611,不能
4612,張旦
4613,嶽將軍
4614,餓死不搶糧
4615,冤屈
4616,北京市
4617,6月
4618,2001年
4619,大興區
4620,河洛
4621,甲午戰爭
4622,臺灣清治
4623,馬關條約
4624,50年
4625,臺灣本省人
4626,1980年代
4627,1980年
4628,亞洲四小龍
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,葡萄牙語
4634,乾旱
4635,真菌
4636,1972年
4637,伊蘭
4638,2010年
4639,戰略地位
4640,日治時期
4641,擺脫石油危機
4642,1987年
4643,民主進步黨
4644,日治時期
4645,21個
4646,中華人民共和國
4647,社會福利基金會
4648,臺灣醫界聯盟基金會
4649,2009年
4650,中華民國國際經濟合作協會
4651,中華民國國際經濟合作協會
4652,1995年
4653,元宵節
4654,元宵節
4655,臺灣廟宇香火鼎盛
4656,清治時期
4657,四面環海
4658,零食
4659,英語
4660,1932年
4661,詞語不通
4662,金瀟明
4663,16世紀
4664,明朝
4665,27個
4666,日本文化
4667,二戰
4668,鄉土意識
4669,中華隊
4670,臺灣
4671,巧固球
4672,臺灣
4673,毒素特別敏感
4674,公共衛生問題
4675,
4676,100億美元
4677,四川省
4678,佛教
4679,
4680,粵語
4681,漢朝
4682,瑞士
4683,歐洲國家杯決賽周，共有12個城市被選爲比賽地點，其中主辦國瑞士
4684,阿爾卑斯山脈
4685,託尼
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,混合動力技術
4692,國家郵政局
4693,1949年
4694,1995年
4695,
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,喬利伯曼
4701,2004年
4702,英國
4703,量子力學
4704,1999年
4705,
4706,狄拉克
4707,布里託
4708,迪拉克
4709,科本哈根
4710,真空極化
4711,1930年
4712,不想出名
4713,認知花店磁場中的起點的文章中，第八課探討了吃蛋雞
4714,1937年
4715,婆羅門教
4716,天道
4717,輪迴
4718,空間，水或食物中戰勝圖組，他便可能變成入侵物種。如果這些物種是在強烈的競爭，或是巨大捕食壓力
4719,空間
4720,洋務運動
4721,蔣公玉棟
4722,伊斯蘭教
4723,啓蒙時期
4724,十字軍東征
4725,中國
4726,宗教激進主義
4727,上科學革命
4728,承兌論
4729,劉銘傳
4730,舊金山和約
4731,不可以
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,張一俊
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國
4738,1992年
4739,1994年
4740,普京
4741,蘇聯
4742,哭泣
4743,1.0
4744,十盒花粉
4745,經濟海域
4746,英國
4747,澳洲
4748,英國下議院
4749,五年
4750,信任案
4751,愛爾蘭
4752,愛爾蘭
4753,亨利八世
4754,國內的貴族政治與神職人員影響重大
4755,行政院話由人民選舉
4756,行政院
4757,宋代
4758,蘇菲派
4759,北高加索
4760,一二八事變
4761,1937年
4762,上海北站
4763,1983年
4764,1984年
4765,江澤民
4766,南北廣場通道
4767,1984年
4768,華東建築設計院
4769,聯檢大廳
4770,避免購票人羣與進出站人羣的對衝
4771,福建籍
4772,28
4773,新加坡
4774,2004年
4775,中環
4776,金朝陽集團
4777,香港
4778,香港
4779,測魚涌堂樓區
4780,廣東明明系
4781,北宋
4782,廣東
4783,香港運動
4784,1950年
4785,深圳
4786,荃灣新市鎮
4787,遇上乾旱，極可能功虧一[UNK]
4788,荃灣新市鎮，世紀已歸入新九龍的觀塘
4789,九龍東
4790,廣東
4791,1945年
4792,由大陸移居
4793,中西區
4794,中西區，而福建華僑的在灣仔區漢東區
4795,潮州人
4796,人一很長
4797,英國
4798,郭春秧
4799,閩東人
4800,李嘉誠
4801,香港更多有三個永久居民身份及香港上市公司的福建富豪，都會被記錄到南亞覆好，而非香港富豪榜，而祖籍福州
4802,太平天國戰亂
4803,港到小上海
4804,男性比例較多
4805,1970年
4806,色情行業
4807,山水瘦肉粥街
4808,2005年
4809,街上
4810,13%
4811,青龍教
4812,男少
4813,1161
4814,男性
4815,1954年
4816,中國人民解放軍空軍取得大成周邊的制空權
4817,臺灣
4818,金剛計劃
4819,蘇聯政府
4820,2月24日
4821,太平洋
4822,臺東市
4823,臺東市區最高點爲，標高75公尺的鯉魚山
4824,
4825,1976年
4826,非中國共產黨黨員
4827,中華人民共和國主席
4828,1975年
4829,馬利亞金庫塔斯
4830,新石器時代
4831,鼓吹民族民主革命
4832,民國17年
4833,民國17年
4834,民國34年
4835,晉冀魯豫漢中原解放區
4836,日[UNK]軍
4837,湖北省
4838,潛江高石碑鎮
4839,
4840,南京
4841,假宣傳假情報
4842,南京失守
4843,王陽明
4844,正德16年
4845,高原
4846,二氧化硫從2o的地殼滲透，導致山的邊緣區域弱化
4847,南極
4848,火山
4849,聯邦總理
4850,經聯邦總統任命
4851,1871年
4852,互相制衡作用
4853,行政權
4854,約翰洛克
4855,美國
4856,民議會
4857,1974年
4858,防止國家權力被濫用
4859,孫中山
4860,司法院長
4861,2005年
4862,國防部
4863,9萬
4864,中華人民共和國
4865,
4866,一處
4867,巴丹島
4868,美國工業工程師學會
4869,有小工廠製造生產並檢驗，並且提供給比其大得多的公司，作爲人不簡單
4870,產業工程
4871,工業工程是綜合應用數學
4872,星期日南華早報
4873,1997年
4874,1903年
4875,北京
4876,蔡崇信
4877,2006年
4878,李澤楷
4879,阿里，不哥
4880,
4881,
4882,元世祖
4883,1668年
4884,日本的元日戰爭最爲著名
4885,導致財政惡化
4886,1260年
4887,忽必烈
4888,1260年
4889,忽必烈召集用戶，自己的購入蒙古宗王在開平負，召開忽裏勒臺大會舉行，例行的大漢選舉儀式，宣佈及蒙古大汗位，視爲，薛禪汗汗文，史稱元世祖。忽必烈
4890,福建
4891,福建
4892,徹底掃除北元勢力
4893,1388年
4894,軍事
4895,中書省栽植，帶鄉賢臨時到某一地區負責行政或，征伐事務。1260年，元世祖與國內設置十路生粉四次年八隻。隔年改設十路宣慰司
4896,1260年
4897,1234年
4898,法國
4899,
4900,馬可波羅遊記
4901,1217年
4902,蒙古軍
4903,官田
4904,官田
4905,最大是自然災害
4906,畜牧業
4907,林百欣
4908,皇娘娘
4909,專賣政策
4910,元朝
4911,宋元時期
4912,元朝
4913,王卓
4914,伊斯蘭教
4915,成吉思汗西征時，潛伏許多西域回教國家，使得伊斯蘭教徒是與蒙古朝廷甚多
4916,王羲之
4917,草書
4918,景德鎮
4919,1280年
4920,貝南北邊
4921,約魯巴
4922,南非
4923,南非
4924,南非
4925,北京
4926,燕京大學
4927,中國協和醫學院
4928,英國
4929,中華人民共和國政府
4930,2005年
4931,武力解決。而主張臺灣地位未定論的人士，則認爲，有美國，日本等國家所簽署的舊金山和約
4932,1970年
4933,中國大陸
4934,經濟轉型
4935,2002年
4936,1990年代
4937,家庭結構也隨之變化小
4938,1970年代
4939,原住民族
4940,1947年
4941,1950年代
4942,高雄市
4943,美麗島事件
4944,1991年
4945,19世紀
4946,全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,日本
4950,後勤補給的中斷
4951,經濟管理政策
4952,很有價值
4953,1997年
4954,1960年代
4955,
4956,三季隊
